typeName,time,materialtypeID,groupID,typeName,quantity
"Nova Precision Cruise Missile",14400,11399,18,Morphite,15
"Nova Precision Cruise Missile",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Nova Precision Cruise Missile",14400,11692,334,"Nuclear Pulse Generator",14
"Nova Precision Cruise Missile",14400,16680,429,"Phenolic Composites",59
"Mjolnir Precision Cruise Missile",14400,34,18,Tritanium,22311
"Mjolnir Precision Cruise Missile",14400,36,18,Mexallon,333
"Mjolnir Precision Cruise Missile",14400,38,18,Nocxium,78
"Mjolnir Precision Cruise Missile",14400,40,18,Megacyte,39
"Mjolnir Precision Cruise Missile",14400,9830,1034,"Rocket Fuel",129
"Mjolnir Precision Cruise Missile",14400,11399,18,Morphite,15
"Mjolnir Precision Cruise Missile",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Mjolnir Precision Cruise Missile",14400,11694,334,"EM Pulse Generator",14
"Mjolnir Precision Cruise Missile",14400,16680,429,"Phenolic Composites",59
"Scourge Precision Cruise Missile",14400,34,18,Tritanium,22311
"Scourge Precision Cruise Missile",14400,36,18,Mexallon,333
"Scourge Precision Cruise Missile",14400,38,18,Nocxium,78
"Scourge Precision Cruise Missile",14400,40,18,Megacyte,39
"Scourge Precision Cruise Missile",14400,9830,1034,"Rocket Fuel",129
"Scourge Precision Cruise Missile",14400,11399,18,Morphite,15
"Scourge Precision Cruise Missile",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Scourge Precision Cruise Missile",14400,11693,334,"Graviton Pulse Generator",14
"Scourge Precision Cruise Missile",14400,16680,429,"Phenolic Composites",59
"Inferno Javelin Rocket",4800,34,18,Tritanium,2711
"Inferno Javelin Rocket",4800,35,18,Pyerite,33
"Inferno Javelin Rocket",4800,36,18,Mexallon,22
"Inferno Javelin Rocket",4800,37,18,Isogen,11
"Inferno Javelin Rocket",4800,40,18,Megacyte,1
"Inferno Javelin Rocket",4800,9830,1034,"Rocket Fuel",6
"Inferno Javelin Rocket",4800,11399,18,Morphite,2
"Inferno Javelin Rocket",4800,11476,332,"R.A.M.- Ammunition Tech",2
"Inferno Javelin Rocket",4800,11695,334,"Plasma Pulse Generator",2
"Inferno Javelin Rocket",4800,16670,429,"Crystalline Carbonide",45
"Inferno Javelin Rocket",4800,16680,429,"Phenolic Composites",5
"Mjolnir Javelin Rocket",4800,34,18,Tritanium,2711
"Mjolnir Javelin Rocket",4800,35,18,Pyerite,33
"Mjolnir Javelin Rocket",4800,36,18,Mexallon,22
"Mjolnir Javelin Rocket",4800,37,18,Isogen,11
"Mjolnir Javelin Rocket",4800,40,18,Megacyte,1
"Mjolnir Javelin Rocket",4800,9830,1034,"Rocket Fuel",6
"Mjolnir Javelin Rocket",4800,11399,18,Morphite,2
"Mjolnir Javelin Rocket",4800,11476,332,"R.A.M.- Ammunition Tech",2
"Mjolnir Javelin Rocket",4800,11694,334,"EM Pulse Generator",2
"Mjolnir Javelin Rocket",4800,16672,429,"Tungsten Carbide",45
"Mjolnir Javelin Rocket",4800,16680,429,"Phenolic Composites",5
"Nova Javelin Rocket",4800,34,18,Tritanium,2711
"Nova Javelin Rocket",4800,35,18,Pyerite,33
"Nova Javelin Rocket",4800,36,18,Mexallon,22
"Nova Javelin Rocket",4800,37,18,Isogen,11
"Nova Javelin Rocket",4800,40,18,Megacyte,1
"Nova Javelin Rocket",4800,9830,1034,"Rocket Fuel",6
"Nova Javelin Rocket",4800,11399,18,Morphite,2
"Nova Javelin Rocket",4800,11476,332,"R.A.M.- Ammunition Tech",2
"Nova Javelin Rocket",4800,11692,334,"Nuclear Pulse Generator",2
"Nova Javelin Rocket",4800,16673,429,"Fernite Carbide",45
"Nova Javelin Rocket",4800,16680,429,"Phenolic Composites",5
"Scourge Javelin Rocket",4800,34,18,Tritanium,2711
"Scourge Javelin Rocket",4800,35,18,Pyerite,33
"Scourge Javelin Rocket",4800,36,18,Mexallon,22
"Scourge Javelin Rocket",4800,37,18,Isogen,11
"Scourge Javelin Rocket",4800,40,18,Megacyte,1
"Scourge Javelin Rocket",4800,9830,1034,"Rocket Fuel",6
"Scourge Javelin Rocket",4800,11399,18,Morphite,2
"Scourge Javelin Rocket",4800,11476,332,"R.A.M.- Ammunition Tech",2
"Scourge Javelin Rocket",4800,11693,334,"Graviton Pulse Generator",2
"Scourge Javelin Rocket",4800,16671,429,"Titanium Carbide",45
"Scourge Javelin Rocket",4800,16680,429,"Phenolic Composites",5
"Scourge Javelin Heavy Assault Missile",9600,34,18,Tritanium,3524
"Scourge Javelin Heavy Assault Missile",9600,36,18,Mexallon,33
"Scourge Javelin Heavy Assault Missile",9600,37,18,Isogen,13
"Scourge Javelin Heavy Assault Missile",9600,39,18,Zydrine,1
"Scourge Javelin Heavy Assault Missile",9600,40,18,Megacyte,8
"Scourge Javelin Heavy Assault Missile",9600,9830,1034,"Rocket Fuel",12
"Scourge Javelin Heavy Assault Missile",9600,11399,18,Morphite,2
"Scourge Javelin Heavy Assault Missile",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Scourge Javelin Heavy Assault Missile",9600,11693,334,"Graviton Pulse Generator",3
"Scourge Javelin Heavy Assault Missile",9600,16680,429,"Phenolic Composites",12
"Inferno Javelin Heavy Assault Missile",9600,34,18,Tritanium,3524
"Inferno Javelin Heavy Assault Missile",9600,36,18,Mexallon,33
"Inferno Javelin Heavy Assault Missile",9600,37,18,Isogen,13
"Inferno Javelin Heavy Assault Missile",9600,39,18,Zydrine,1
"Inferno Javelin Heavy Assault Missile",9600,40,18,Megacyte,8
"Inferno Javelin Heavy Assault Missile",9600,9830,1034,"Rocket Fuel",12
"Inferno Javelin Heavy Assault Missile",9600,11399,18,Morphite,2
"Inferno Javelin Heavy Assault Missile",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Inferno Javelin Heavy Assault Missile",9600,11695,334,"Plasma Pulse Generator",3
"Inferno Javelin Heavy Assault Missile",9600,16680,429,"Phenolic Composites",12
"Nova Javelin Heavy Assault Missile",9600,34,18,Tritanium,3524
"Nova Javelin Heavy Assault Missile",9600,36,18,Mexallon,33
"Nova Javelin Heavy Assault Missile",9600,37,18,Isogen,13
"Nova Javelin Heavy Assault Missile",9600,39,18,Zydrine,1
"Nova Javelin Heavy Assault Missile",9600,40,18,Megacyte,8
"Nova Javelin Heavy Assault Missile",9600,9830,1034,"Rocket Fuel",12
"Nova Javelin Heavy Assault Missile",9600,11399,18,Morphite,2
"Nova Javelin Heavy Assault Missile",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Nova Javelin Heavy Assault Missile",9600,11692,334,"Nuclear Pulse Generator",3
"Nova Javelin Heavy Assault Missile",9600,16680,429,"Phenolic Composites",12
"Mjolnir Javelin Heavy Assault Missile",9600,34,18,Tritanium,3524
"Mjolnir Javelin Heavy Assault Missile",9600,36,18,Mexallon,33
"Mjolnir Javelin Heavy Assault Missile",9600,37,18,Isogen,13
"Mjolnir Javelin Heavy Assault Missile",9600,39,18,Zydrine,1
"Mjolnir Javelin Heavy Assault Missile",9600,40,18,Megacyte,8
"Mjolnir Javelin Heavy Assault Missile",9600,9830,1034,"Rocket Fuel",12
"Mjolnir Javelin Heavy Assault Missile",9600,11399,18,Morphite,2
"Mjolnir Javelin Heavy Assault Missile",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Mjolnir Javelin Heavy Assault Missile",9600,11694,334,"EM Pulse Generator",3
"Mjolnir Javelin Heavy Assault Missile",9600,16680,429,"Phenolic Composites",12
"Signal Distortion Amplifier II",2340,38,18,Nocxium,1
"Signal Distortion Amplifier II",2340,9840,1034,Transmitter,10
"Signal Distortion Amplifier II",2340,9842,1034,"Miniature Electronics",14
"Signal Distortion Amplifier II",2340,11399,18,Morphite,15
"Signal Distortion Amplifier II",2340,11483,332,"R.A.M.- Electronics",2
"Signal Distortion Amplifier II",2340,11534,334,"Gravimetric Sensor Cluster",3
"Signal Distortion Amplifier II",2340,11535,334,"Magnetometric Sensor Cluster",3
"Signal Distortion Amplifier II",2340,11536,334,"Ladar Sensor Cluster",3
"Signal Distortion Amplifier II",2340,11537,334,"Radar Sensor Cluster",3
"Signal Distortion Amplifier II",2340,11541,334,"Photon Microprocessor",5
"Heavy Assault Missile Launcher II",4680,9848,1040,Robotics,4
"Heavy Assault Missile Launcher II",4680,11399,18,Morphite,6
"Heavy Assault Missile Launcher II",4680,11486,332,"R.A.M.- Weapon Tech",2
"Heavy Assault Missile Launcher II",4680,11540,334,"Quantum Microprocessor",3
"Gas Cloud Harvester II",2340,3689,1034,"Mechanical Parts",17
"Gas Cloud Harvester II",2340,11482,332,"R.A.M.- Energy Tech",2
"Gas Cloud Harvester II",2340,11541,334,"Photon Microprocessor",18
"Gas Cloud Harvester II",2340,11689,334,"Laser Focusing Crystals",13
"Large Salvage Tackle II",45000,11475,332,"R.A.M.- Armor/Hull Tech",2
"Large Salvage Tackle II",45000,25609,754,"Nanite Compound",18
"Large Salvage Tackle II",45000,25620,754,"Interface Circuit",27
"Large Salvage Tackle II",45000,25624,754,"Intact Armor Plates",24
"Large Ionic Field Projector II",45000,9842,1034,"Miniature Electronics",18
"Large Ionic Field Projector II",45000,11483,332,"R.A.M.- Electronics",2
"Large Ionic Field Projector II",45000,25616,754,"Artificial Neural Network",24
"Large Ionic Field Projector II",45000,25618,754,"Micro Circuit",30
"Large Ionic Field Projector II",45000,25619,754,"Logic Circuit",30
"Large Targeting System Subcontroller II",45000,9842,1034,"Miniature Electronics",18
"Large Targeting System Subcontroller II",45000,11483,332,"R.A.M.- Electronics",2
"Large Targeting System Subcontroller II",45000,25616,754,"Artificial Neural Network",24
"Large Targeting System Subcontroller II",45000,25618,754,"Micro Circuit",30
"Large Targeting System Subcontroller II",45000,25619,754,"Logic Circuit",30
"Mobile Large Warp Disruptor II",45000,11399,18,Morphite,62
"Mobile Large Warp Disruptor II",45000,11482,332,"R.A.M.- Energy Tech",3
"Mobile Large Warp Disruptor II",45000,11483,332,"R.A.M.- Electronics",3
"Mobile Large Warp Disruptor II",45000,11538,334,"Nanomechanical Microprocessor",36
"Mobile Large Warp Disruptor II",45000,11550,334,"Graviton Reactor Unit",39
"Mobile Large Warp Disruptor II",45000,11693,334,"Graviton Pulse Generator",60
"Mobile Large Warp Disruptor II",45000,12200,361,"Mobile Large Warp Disruptor I",1
"Mobile Medium Warp Disruptor II",30000,11399,18,Morphite,15
"Mobile Medium Warp Disruptor II",30000,11482,332,"R.A.M.- Energy Tech",3
"Mobile Medium Warp Disruptor II",30000,11483,332,"R.A.M.- Electronics",3
"Mobile Medium Warp Disruptor II",30000,11538,334,"Nanomechanical Microprocessor",24
"Mobile Medium Warp Disruptor II",30000,11550,334,"Graviton Reactor Unit",17
"Mobile Medium Warp Disruptor II",30000,11693,334,"Graviton Pulse Generator",35
"Mobile Medium Warp Disruptor II",30000,12199,361,"Mobile Medium Warp Disruptor I",1
"Mobile Small Warp Disruptor II",15000,11399,18,Morphite,3
"Mobile Small Warp Disruptor II",15000,11482,332,"R.A.M.- Energy Tech",3
"Mobile Small Warp Disruptor II",15000,11483,332,"R.A.M.- Electronics",3
"Mobile Small Warp Disruptor II",15000,11538,334,"Nanomechanical Microprocessor",15
"Mobile Small Warp Disruptor II",15000,11550,334,"Graviton Reactor Unit",6
"Mobile Small Warp Disruptor II",15000,11693,334,"Graviton Pulse Generator",20
"Mobile Small Warp Disruptor II",15000,12198,361,"Mobile Small Warp Disruptor I",1
"Large Remote Armor Repairer II",7020,37,18,Isogen,33
"Large Remote Armor Repairer II",7020,9848,1040,Robotics,9
"Large Remote Armor Repairer II",7020,11399,18,Morphite,8
"Large Remote Armor Repairer II",7020,11475,332,"R.A.M.- Armor/Hull Tech",2
"Large Remote Armor Repairer II",7020,11539,334,"Nanoelectrical Microprocessor",6
"Medium Remote Armor Repairer II",4680,37,18,Isogen,22
"Medium Remote Armor Repairer II",4680,9848,1040,Robotics,9
"Medium Remote Armor Repairer II",4680,11399,18,Morphite,5
"Medium Remote Armor Repairer II",4680,11475,332,"R.A.M.- Armor/Hull Tech",2
"Medium Remote Armor Repairer II",4680,11539,334,"Nanoelectrical Microprocessor",3
"Small Remote Armor Repairer II",2340,9848,1040,Robotics,9
"Small Remote Armor Repairer II",2340,11399,18,Morphite,2
"Small Remote Armor Repairer II",2340,11475,332,"R.A.M.- Armor/Hull Tech",2
"Small Remote Armor Repairer II",2340,11539,334,"Nanoelectrical Microprocessor",2
"Heavy Armor Maintenance Bot II",4500,9834,1040,"Guidance Systems",4
"Heavy Armor Maintenance Bot II",4500,9848,1040,Robotics,4
"Heavy Armor Maintenance Bot II",4500,11399,18,Morphite,6
"Heavy Armor Maintenance Bot II",4500,11481,332,"R.A.M.- Robotics",2
"Heavy Armor Maintenance Bot II",4500,11530,334,"Plasma Thruster",2
"Heavy Armor Maintenance Bot II",4500,11688,334,"Particle Accelerator Unit",1
"Heavy Shield Maintenance Bot II",4500,9834,1040,"Guidance Systems",4
"Heavy Shield Maintenance Bot II",4500,9848,1040,Robotics,4
"Heavy Shield Maintenance Bot II",4500,11399,18,Morphite,6
"Heavy Shield Maintenance Bot II",4500,11481,332,"R.A.M.- Robotics",2
"Heavy Shield Maintenance Bot II",4500,11556,334,"Pulse Shield Emitter",2
"Heavy Shield Maintenance Bot II",4500,11557,334,"Linear Shield Emitter",2
"Light Armor Maintenance Bot II",1500,9834,1040,"Guidance Systems",1
"Light Armor Maintenance Bot II",1500,9848,1040,Robotics,1
"Light Armor Maintenance Bot II",1500,11399,18,Morphite,2
"Light Armor Maintenance Bot II",1500,11481,332,"R.A.M.- Robotics",2
"Light Armor Maintenance Bot II",1500,11530,334,"Plasma Thruster",2
"Light Armor Maintenance Bot II",1500,11688,334,"Particle Accelerator Unit",1
"Light Shield Maintenance Bot II",1500,9834,1040,"Guidance Systems",1
"Light Shield Maintenance Bot II",1500,9848,1040,Robotics,1
"Light Shield Maintenance Bot II",1500,11399,18,Morphite,3
"Light Shield Maintenance Bot II",1500,11481,332,"R.A.M.- Robotics",2
"Light Shield Maintenance Bot II",1500,11556,334,"Pulse Shield Emitter",2
"Light Shield Maintenance Bot II",1500,11557,334,"Linear Shield Emitter",2
"Medium Armor Maintenance Bot II",3000,9834,1040,"Guidance Systems",3
"Medium Armor Maintenance Bot II",3000,9848,1040,Robotics,3
"Medium Armor Maintenance Bot II",3000,11399,18,Morphite,5
"Medium Armor Maintenance Bot II",3000,11481,332,"R.A.M.- Robotics",2
"Medium Armor Maintenance Bot II",3000,11530,334,"Plasma Thruster",2
"Medium Armor Maintenance Bot II",3000,11688,334,"Particle Accelerator Unit",1
"Medium Shield Maintenance Bot II",3000,9834,1040,"Guidance Systems",3
"Medium Shield Maintenance Bot II",3000,9848,1040,Robotics,3
"Medium Shield Maintenance Bot II",3000,11399,18,Morphite,5
"Medium Shield Maintenance Bot II",3000,11481,332,"R.A.M.- Robotics",2
"Medium Shield Maintenance Bot II",3000,11556,334,"Pulse Shield Emitter",2
"Medium Shield Maintenance Bot II",3000,11557,334,"Linear Shield Emitter",2
"Warden II",4500,9834,1040,"Guidance Systems",3
"Warden II",4500,9848,1040,Robotics,3
"Warden II",4500,11399,18,Morphite,5
"Warden II",4500,11481,332,"R.A.M.- Robotics",2
"Warden II",4500,11690,334,"Superconductor Rails",2
"Garde II",4500,9834,1040,"Guidance Systems",3
"Garde II",4500,9848,1040,Robotics,3
"Garde II",4500,11399,18,Morphite,5
"Garde II",4500,11481,332,"R.A.M.- Robotics",2
"Garde II",4500,11688,334,"Particle Accelerator Unit",2
"Curator II",4500,9834,1040,"Guidance Systems",3
"Curator II",4500,9848,1040,Robotics,3
"Curator II",4500,11399,18,Morphite,5
"Curator II",4500,11481,332,"R.A.M.- Robotics",2
"Curator II",4500,11689,334,"Laser Focusing Crystals",2
"Bouncer II",4500,9834,1040,"Guidance Systems",3
"Bouncer II",4500,9848,1040,Robotics,3
"Bouncer II",4500,11399,18,Morphite,5
"Bouncer II",4500,11481,332,"R.A.M.- Robotics",2
"Bouncer II",4500,11691,334,"Thermonuclear Trigger Unit",2
"Mining Laser Upgrade II",2340,3689,1034,"Mechanical Parts",6
"Mining Laser Upgrade II",2340,9842,1034,"Miniature Electronics",2
"Mining Laser Upgrade II",2340,11399,18,Morphite,5
"Mining Laser Upgrade II",2340,11483,332,"R.A.M.- Electronics",2
"Mining Laser Upgrade II",2340,11689,334,"Laser Focusing Crystals",6
"Ice Harvester Upgrade II",2340,3689,1034,"Mechanical Parts",6
"Ice Harvester Upgrade II",2340,9842,1034,"Miniature Electronics",2
"Ice Harvester Upgrade II",2340,11399,18,Morphite,5
"Ice Harvester Upgrade II",2340,11483,332,"R.A.M.- Electronics",2
"Ice Harvester Upgrade II",2340,11689,334,"Laser Focusing Crystals",6
Paladin,360000,3828,1034,"Construction Blocks",450
Paladin,360000,11399,18,Morphite,975
Paladin,360000,11478,332,"R.A.M.- Starship Tech",30
Paladin,360000,11532,334,"Fusion Thruster",375
Paladin,360000,11537,334,"Radar Sensor Cluster",863
Paladin,360000,11539,334,"Nanoelectrical Microprocessor",6000
Paladin,360000,11543,334,"Tungsten Carbide Armor Plate",37500
Paladin,360000,11549,334,"Antimatter Reactor Unit",225
Paladin,360000,11554,334,"Tesseract Capacitor Unit",3000
Paladin,360000,11557,334,"Linear Shield Emitter",3795
Kronos,360000,3828,1034,"Construction Blocks",450
Kronos,360000,11399,18,Morphite,975
Kronos,360000,11478,332,"R.A.M.- Starship Tech",30
Kronos,360000,11531,334,"Ion Thruster",375
Kronos,360000,11535,334,"Magnetometric Sensor Cluster",863
Kronos,360000,11541,334,"Photon Microprocessor",6000
Kronos,360000,11545,334,"Crystalline Carbonide Armor Plate",37500
Kronos,360000,11547,334,"Fusion Reactor Unit",225
Kronos,360000,11553,334,"Oscillator Capacitor Unit",3000
Kronos,360000,11556,334,"Pulse Shield Emitter",3795
Vargur,360000,3828,1034,"Construction Blocks",450
Vargur,360000,11399,18,Morphite,975
Vargur,360000,11478,332,"R.A.M.- Starship Tech",30
Vargur,360000,11530,334,"Plasma Thruster",375
Vargur,360000,11536,334,"Ladar Sensor Cluster",863
Vargur,360000,11538,334,"Nanomechanical Microprocessor",6000
Vargur,360000,11542,334,"Fernite Carbide Composite Armor Plate",37500
Vargur,360000,11548,334,"Nuclear Reactor Unit",225
Vargur,360000,11551,334,"Electrolytic Capacitor Unit",3000
Vargur,360000,11555,334,"Deflection Shield Emitter",3795
Golem,360000,3828,1034,"Construction Blocks",450
Golem,360000,11399,18,Morphite,975
Golem,360000,11478,332,"R.A.M.- Starship Tech",30
Golem,360000,11533,334,"Magpulse Thruster",375
Golem,360000,11534,334,"Gravimetric Sensor Cluster",863
Golem,360000,11540,334,"Quantum Microprocessor",6000
Golem,360000,11544,334,"Titanium Diborite Armor Plate",37500
Golem,360000,11550,334,"Graviton Reactor Unit",225
Golem,360000,11552,334,"Scalar Capacitor Unit",3000
Golem,360000,11558,334,"Sustained Shield Emitter",3795
Rhea,3600000,3828,1034,"Construction Blocks",2250
Rhea,3600000,11399,18,Morphite,3750
Rhea,3600000,11478,332,"R.A.M.- Starship Tech",60
Rhea,3600000,21025,873,"Capital Jump Drive",30
Rhea,3600000,29055,913,"Capital Gravimetric Sensor Cluster",665
Rhea,3600000,29059,913,"Capital Graviton Reactor Unit",777
Rhea,3600000,29071,913,"Capital Magpulse Thruster",633
Rhea,3600000,29093,913,"Capital Quantum Microprocessor",1056
Rhea,3600000,29097,913,"Capital Scalar Capacitor Unit",1056
Rhea,3600000,29101,913,"Capital Sustained Shield Emitter",674
Rhea,3600000,29107,913,"Capital Titanium Diborite Armor Plate",1520
Nomad,3600000,3828,1034,"Construction Blocks",2250
Nomad,3600000,11399,18,Morphite,3750
Nomad,3600000,11478,332,"R.A.M.- Starship Tech",60
Nomad,3600000,21025,873,"Capital Jump Drive",30
Nomad,3600000,29043,913,"Capital Deflection Shield Emitter",674
Nomad,3600000,29045,913,"Capital Electrolytic Capacitor Unit",1056
Nomad,3600000,29049,913,"Capital Fernite Carbide Composite Armor Plate",1520
Nomad,3600000,29065,913,"Capital Ladar Sensor Cluster",665
Nomad,3600000,29075,913,"Capital Nanomechanical Microprocessor",1056
Nomad,3600000,29079,913,"Capital Nuclear Reactor Unit",777
Nomad,3600000,29089,913,"Capital Plasma Thruster",633
Anshar,3600000,3828,1034,"Construction Blocks",2250
Anshar,3600000,11399,18,Morphite,3750
Anshar,3600000,11478,332,"R.A.M.- Starship Tech",60
Anshar,3600000,21025,873,"Capital Jump Drive",30
Anshar,3600000,29041,913,"Capital Crystalline Carbonide Armor Plate",1520
Anshar,3600000,29051,913,"Capital Fusion Reactor Unit",777
Anshar,3600000,29061,913,"Capital Ion Thruster",633
Anshar,3600000,29069,913,"Capital Magnetometric Sensor Cluster",665
Anshar,3600000,29081,913,"Capital Oscillator Capacitor Unit",1056
Anshar,3600000,29085,913,"Capital Photon Microprocessor",1056
Anshar,3600000,29091,913,"Capital Pulse Shield Emitter",674
Ark,3600000,3828,1034,"Construction Blocks",2250
Ark,3600000,11399,18,Morphite,3750
Ark,3600000,11478,332,"R.A.M.- Starship Tech",60
Ark,3600000,21025,873,"Capital Jump Drive",30
Ark,3600000,29039,913,"Capital Antimatter Reactor Unit",777
Ark,3600000,29053,913,"Capital Fusion Thruster",633
Ark,3600000,29067,913,"Capital Linear Shield Emitter",674
Ark,3600000,29073,913,"Capital Nanoelectrical Microprocessor",1056
Ark,3600000,29095,913,"Capital Radar Sensor Cluster",665
Ark,3600000,29103,913,"Capital Tesseract Capacitor Unit",1056
Ark,3600000,29109,913,"Capital Tungsten Carbide Armor Plate",1520
"Relic Analyzer II",4680,9840,1034,Transmitter,9
"Relic Analyzer II",4680,9842,1034,"Miniature Electronics",7
"Relic Analyzer II",4680,11483,332,"R.A.M.- Electronics",2
"Relic Analyzer II",4680,11536,334,"Ladar Sensor Cluster",5
"Relic Analyzer II",4680,11539,334,"Nanoelectrical Microprocessor",5
"Data Analyzer II",4680,9840,1034,Transmitter,9
"Data Analyzer II",4680,9842,1034,"Miniature Electronics",7
"Data Analyzer II",4680,11483,332,"R.A.M.- Electronics",2
"Data Analyzer II",4680,11536,334,"Ladar Sensor Cluster",5
"Data Analyzer II",4680,11540,334,"Quantum Microprocessor",5
"Salvager II",7020,9840,1034,Transmitter,9
"Salvager II",7020,9842,1034,"Miniature Electronics",7
"Salvager II",7020,11483,332,"R.A.M.- Electronics",2
"Salvager II",7020,11536,334,"Ladar Sensor Cluster",5
"Salvager II",7020,11538,334,"Nanomechanical Microprocessor",5
"Small Salvage Tackle II",15000,11475,332,"R.A.M.- Armor/Hull Tech",2
"Small Salvage Tackle II",15000,25609,754,"Nanite Compound",2
"Small Salvage Tackle II",15000,25620,754,"Interface Circuit",2
"Small Salvage Tackle II",15000,25624,754,"Intact Armor Plates",2
"Medium Salvage Tackle II",30000,11475,332,"R.A.M.- Armor/Hull Tech",2
"Medium Salvage Tackle II",30000,25609,754,"Nanite Compound",3
"Medium Salvage Tackle II",30000,25620,754,"Interface Circuit",5
"Medium Salvage Tackle II",30000,25624,754,"Intact Armor Plates",5
"Capital Salvage Tackle II",60000,11475,332,"R.A.M.- Armor/Hull Tech",2
"Capital Salvage Tackle II",60000,25609,754,"Nanite Compound",90
"Capital Salvage Tackle II",60000,25620,754,"Interface Circuit",135
"Capital Salvage Tackle II",60000,25624,754,"Intact Armor Plates",120
"Small Ionic Field Projector II",15000,9842,1034,"Miniature Electronics",4
"Small Ionic Field Projector II",15000,11483,332,"R.A.M.- Electronics",2
"Small Ionic Field Projector II",15000,25616,754,"Artificial Neural Network",2
"Small Ionic Field Projector II",15000,25618,754,"Micro Circuit",2
"Small Ionic Field Projector II",15000,25619,754,"Logic Circuit",2
"Medium Ionic Field Projector II",30000,9842,1034,"Miniature Electronics",9
"Medium Ionic Field Projector II",30000,11483,332,"R.A.M.- Electronics",2
"Medium Ionic Field Projector II",30000,25616,754,"Artificial Neural Network",5
"Medium Ionic Field Projector II",30000,25618,754,"Micro Circuit",6
"Medium Ionic Field Projector II",30000,25619,754,"Logic Circuit",6
"Capital Ionic Field Projector II",60000,9842,1034,"Miniature Electronics",36
"Capital Ionic Field Projector II",60000,11483,332,"R.A.M.- Electronics",2
"Capital Ionic Field Projector II",60000,25616,754,"Artificial Neural Network",120
"Capital Ionic Field Projector II",60000,25618,754,"Micro Circuit",150
"Capital Ionic Field Projector II",60000,25619,754,"Logic Circuit",150
"Small Targeting System Subcontroller II",15000,9842,1034,"Miniature Electronics",4
"Small Targeting System Subcontroller II",15000,11483,332,"R.A.M.- Electronics",2
"Small Targeting System Subcontroller II",15000,25616,754,"Artificial Neural Network",2
"Small Targeting System Subcontroller II",15000,25618,754,"Micro Circuit",2
"Small Targeting System Subcontroller II",15000,25619,754,"Logic Circuit",2
"Medium Targeting System Subcontroller II",30000,9842,1034,"Miniature Electronics",9
"Medium Targeting System Subcontroller II",30000,11483,332,"R.A.M.- Electronics",2
"Medium Targeting System Subcontroller II",30000,25616,754,"Artificial Neural Network",5
"Medium Targeting System Subcontroller II",30000,25618,754,"Micro Circuit",6
"Medium Targeting System Subcontroller II",30000,25619,754,"Logic Circuit",6
"Capital Targeting System Subcontroller II",60000,9842,1034,"Miniature Electronics",36
"Capital Targeting System Subcontroller II",60000,11483,332,"R.A.M.- Electronics",2
"Capital Targeting System Subcontroller II",60000,25616,754,"Artificial Neural Network",120
"Capital Targeting System Subcontroller II",60000,25618,754,"Micro Circuit",150
"Capital Targeting System Subcontroller II",60000,25619,754,"Logic Circuit",150
"Scan Acquisition Array II",4680,9840,1034,Transmitter,7
"Scan Acquisition Array II",4680,9842,1034,"Miniature Electronics",4
"Scan Acquisition Array II",4680,11399,18,Morphite,1
"Scan Acquisition Array II",4680,11483,332,"R.A.M.- Electronics",2
"Scan Acquisition Array II",4680,11540,334,"Quantum Microprocessor",3
"Scan Acquisition Array II",4680,33195,334,"Spatial Attunement Unit",8
"Survey Probe Launcher II",7020,9834,1040,"Guidance Systems",4
"Survey Probe Launcher II",7020,11399,18,Morphite,2
"Survey Probe Launcher II",7020,11483,332,"R.A.M.- Electronics",2
"Survey Probe Launcher II",7020,11540,334,"Quantum Microprocessor",6
"Rapid Heavy Missile Launcher II",7020,9848,1040,Robotics,11
"Rapid Heavy Missile Launcher II",7020,11399,18,Morphite,14
"Rapid Heavy Missile Launcher II",7020,11486,332,"R.A.M.- Weapon Tech",1
"Rapid Heavy Missile Launcher II",7020,11540,334,"Quantum Microprocessor",13
Prospect,120000,3828,1034,"Construction Blocks",22
Prospect,120000,11399,18,Morphite,33
Prospect,120000,11478,332,"R.A.M.- Starship Tech",4
Prospect,120000,11531,334,"Ion Thruster",17
Prospect,120000,11535,334,"Magnetometric Sensor Cluster",17
Prospect,120000,11541,334,"Photon Microprocessor",167
Prospect,120000,11545,334,"Crystalline Carbonide Armor Plate",222
Prospect,120000,11547,334,"Fusion Reactor Unit",3
Prospect,120000,11553,334,"Oscillator Capacitor Unit",44
Prospect,120000,11556,334,"Pulse Shield Emitter",17
"Heavy Hull Maintenance Bot II",4500,9834,1040,"Guidance Systems",4
"Heavy Hull Maintenance Bot II",4500,9848,1040,Robotics,4
"Heavy Hull Maintenance Bot II",4500,11399,18,Morphite,6
"Heavy Hull Maintenance Bot II",4500,11481,332,"R.A.M.- Robotics",2
"Heavy Hull Maintenance Bot II",4500,11530,334,"Plasma Thruster",2
"Heavy Hull Maintenance Bot II",4500,11688,334,"Particle Accelerator Unit",1
"Medium Hull Maintenance Bot II",3000,9834,1040,"Guidance Systems",3
"Medium Hull Maintenance Bot II",3000,9848,1040,Robotics,3
"Medium Hull Maintenance Bot II",3000,11399,18,Morphite,5
